id,RA_C,DEC_C,RA_M,DEC_M,DIF,MAG_R,MAG_V,MAG_B,MAG_err,CMAG_R,CMAG_V,CMAG_B,DATETIME,IMGNAME
643-094162,305.97926330000001,38.466352000000001,305.97944097883828,38.466418363741333,0.55500000000000005,---,---,10.09902600601048,0.00024179134613618795,---,---,10.163000106811523,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094261,306.10511059999999,38.485246400000001,306.1050663370487,38.485280854771872,0.17599999999999999,---,---,10.390223794269978,0.00024593132184207677,---,---,10.309000015258789,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094203,306.02728089999999,38.492551200000001,306.02729014555308,38.492728263220833,0.63800000000000001,---,---,9.7960780212056768,0.00023042856039828488,---,---,9.8920001983642578,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094143,305.96252529999998,38.492860899999997,305.96251042037062,38.492837130255033,0.095000000000000001,---,---,9.002968045306023,0.00018708145778173151,---,---,9.369999885559082,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094184,305.99809269999997,38.530006200000003,305.998054251219,38.529908282450265,0.36899999999999999,---,---,11.043776751652183,0.00018420386140809963,---,---,10.986000061035156,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094116,305.94150710000002,38.500873900000002,305.94169004861681,38.500850924645768,0.52200000000000002,---,---,10.149999618530273,0.00024712911929910489,---,---,10.149999618530273,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094279,306.13654450000001,38.510809799999997,306.13635165571105,38.51080101331376,0.54400000000000004,---,---,10.825601266790374,0.00025087894964322398,---,---,10.772000312805176,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094187,306.00541120000003,38.5137687,306.00522663004307,38.513739020855262,0.53100000000000003,---,---,9.6968167867808326,0.00022782908107330267,---,---,9.7899999618530273,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094015,305.84486529999998,38.551489799999999,305.84472459033844,38.551514182404262,0.40600000000000003,---,---,11.990356996762216,0.00032745750265639087,---,---,11.96399974822998,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094180,305.9956353,38.560020000000002,305.99555709272448,38.559997982574671,0.23400000000000001,---,---,10.925395474516881,0.00026915039432834017,---,---,10.866999626159668,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094197,306.01940889999997,38.5381334,306.01926716851233,38.538095414909805,0.42199999999999999,---,---,9.7316755634313274,0.00023179385195696493,---,---,9.8629999160766602,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
nan,nan,nan,306.20096548925477,38.388000943886105,nan,---,---,14.496549474845617,0.0010502069266828775,---,---,nan,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
nan,nan,nan,305.87857624228218,38.447891114915862,nan,---,---,15.197900615799892,0.001904544269170172,---,---,nan,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094162,305.97926330000001,38.466352000000001,305.97944097883828,38.466418363741333,0.55500000000000005,---,---,10.09902600601048,0.00024179134613618795,---,---,10.163000106811523,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094261,306.10511059999999,38.485246400000001,306.1050663370487,38.485280854771872,0.17599999999999999,---,---,10.390223794269978,0.00024593132184207677,---,---,10.309000015258789,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094203,306.02728089999999,38.492551200000001,306.02729014555308,38.492728263220833,0.63800000000000001,---,---,9.7960780212056768,0.00023042856039828488,---,---,9.8920001983642578,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094143,305.96252529999998,38.492860899999997,305.96251042037062,38.492837130255033,0.095000000000000001,---,---,9.002968045306023,0.00018708145778173151,---,---,9.369999885559082,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094184,305.99809269999997,38.530006200000003,305.998054251219,38.529908282450265,0.36899999999999999,---,---,11.043776751652183,0.00018420386140809963,---,---,10.986000061035156,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094116,305.94150710000002,38.500873900000002,305.94169004861681,38.500850924645768,0.52200000000000002,---,---,10.149999618530273,0.00024712911929910489,---,---,10.149999618530273,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094279,306.13654450000001,38.510809799999997,306.13635165571105,38.51080101331376,0.54400000000000004,---,---,10.825601266790374,0.00025087894964322398,---,---,10.772000312805176,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094187,306.00541120000003,38.5137687,306.00522663004307,38.513739020855262,0.53100000000000003,---,---,9.6968167867808326,0.00022782908107330267,---,---,9.7899999618530273,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094015,305.84486529999998,38.551489799999999,305.84472459033844,38.551514182404262,0.40600000000000003,---,---,11.990356996762216,0.00032745750265639087,---,---,11.96399974822998,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094180,305.9956353,38.560020000000002,305.99555709272448,38.559997982574671,0.23400000000000001,---,---,10.925395474516881,0.00026915039432834017,---,---,10.866999626159668,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094197,306.01940889999997,38.5381334,306.01926716851233,38.538095414909805,0.42199999999999999,---,---,9.7316755634313274,0.00023179385195696493,---,---,9.8629999160766602,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
nan,nan,nan,306.20096548925477,38.388000943886105,nan,---,---,14.496549474845617,0.0010502069266828775,---,---,nan,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
nan,nan,nan,305.87857624228218,38.447891114915862,nan,---,---,15.197900615799892,0.001904544269170172,---,---,nan,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094162,305.97926330000001,38.466352000000001,305.97944097883828,38.466418363741333,0.55500000000000005,---,---,10.09902600601048,0.00024179134613618795,---,---,10.163000106811523,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094261,306.10511059999999,38.485246400000001,306.1050663370487,38.485280854771872,0.17599999999999999,---,---,10.390223794269978,0.00024593132184207677,---,---,10.309000015258789,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094203,306.02728089999999,38.492551200000001,306.02729014555308,38.492728263220833,0.63800000000000001,---,---,9.7960780212056768,0.00023042856039828488,---,---,9.8920001983642578,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094143,305.96252529999998,38.492860899999997,305.96251042037062,38.492837130255033,0.095000000000000001,---,---,9.002968045306023,0.00018708145778173151,---,---,9.369999885559082,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094184,305.99809269999997,38.530006200000003,305.998054251219,38.529908282450265,0.36899999999999999,---,---,11.043776751652183,0.00018420386140809963,---,---,10.986000061035156,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094116,305.94150710000002,38.500873900000002,305.94169004861681,38.500850924645768,0.52200000000000002,---,---,10.149999618530273,0.00024712911929910489,---,---,10.149999618530273,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094279,306.13654450000001,38.510809799999997,306.13635165571105,38.51080101331376,0.54400000000000004,---,---,10.825601266790374,0.00025087894964322398,---,---,10.772000312805176,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094187,306.00541120000003,38.5137687,306.00522663004307,38.513739020855262,0.53100000000000003,---,---,9.6968167867808326,0.00022782908107330267,---,---,9.7899999618530273,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094015,305.84486529999998,38.551489799999999,305.84472459033844,38.551514182404262,0.40600000000000003,---,---,11.990356996762216,0.00032745750265639087,---,---,11.96399974822998,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094180,305.9956353,38.560020000000002,305.99555709272448,38.559997982574671,0.23400000000000001,---,---,10.925395474516881,0.00026915039432834017,---,---,10.866999626159668,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094197,306.01940889999997,38.5381334,306.01926716851233,38.538095414909805,0.42199999999999999,---,---,9.7316755634313274,0.00023179385195696493,---,---,9.8629999160766602,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
nan,nan,nan,306.20096548925477,38.388000943886105,nan,---,---,14.496549474845617,0.0010502069266828775,---,---,nan,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
nan,nan,nan,305.87857624228218,38.447891114915862,nan,---,---,15.197900615799892,0.001904544269170172,---,---,nan,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094162,305.97926330000001,38.466352000000001,305.97944097883828,38.466418363741333,0.55500000000000005,---,---,10.09902600601048,0.00024179134613618795,---,---,10.163000106811523,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094261,306.10511059999999,38.485246400000001,306.1050663370487,38.485280854771872,0.17599999999999999,---,---,10.390223794269978,0.00024593132184207677,---,---,10.309000015258789,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094203,306.02728089999999,38.492551200000001,306.02729014555308,38.492728263220833,0.63800000000000001,---,---,9.7960780212056768,0.00023042856039828488,---,---,9.8920001983642578,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094143,305.96252529999998,38.492860899999997,305.96251042037062,38.492837130255033,0.095000000000000001,---,---,9.002968045306023,0.00018708145778173151,---,---,9.369999885559082,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094184,305.99809269999997,38.530006200000003,305.998054251219,38.529908282450265,0.36899999999999999,---,---,11.043776751652183,0.00018420386140809963,---,---,10.986000061035156,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094116,305.94150710000002,38.500873900000002,305.94169004861681,38.500850924645768,0.52200000000000002,---,---,10.149999618530273,0.00024712911929910489,---,---,10.149999618530273,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094279,306.13654450000001,38.510809799999997,306.13635165571105,38.51080101331376,0.54400000000000004,---,---,10.825601266790374,0.00025087894964322398,---,---,10.772000312805176,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094187,306.00541120000003,38.5137687,306.00522663004307,38.513739020855262,0.53100000000000003,---,---,9.6968167867808326,0.00022782908107330267,---,---,9.7899999618530273,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094015,305.84486529999998,38.551489799999999,305.84472459033844,38.551514182404262,0.40600000000000003,---,---,11.990356996762216,0.00032745750265639087,---,---,11.96399974822998,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094180,305.9956353,38.560020000000002,305.99555709272448,38.559997982574671,0.23400000000000001,---,---,10.925395474516881,0.00026915039432834017,---,---,10.866999626159668,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094197,306.01940889999997,38.5381334,306.01926716851233,38.538095414909805,0.42199999999999999,---,---,9.7316755634313274,0.00023179385195696493,---,---,9.8629999160766602,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
nan,nan,nan,306.20096548925477,38.388000943886105,nan,---,---,14.496549474845617,0.0010502069266828775,---,---,nan,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
nan,nan,nan,305.87857624228218,38.447891114915862,nan,---,---,15.197900615799892,0.001904544269170172,---,---,nan,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094162,305.97926330000001,38.466352000000001,305.97944097883828,38.466418363741333,0.55500000000000005,---,---,10.09902600601048,0.00024179134613618795,---,---,10.163000106811523,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094261,306.10511059999999,38.485246400000001,306.1050663370487,38.485280854771872,0.17599999999999999,---,---,10.390223794269978,0.00024593132184207677,---,---,10.309000015258789,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094203,306.02728089999999,38.492551200000001,306.02729014555308,38.492728263220833,0.63800000000000001,---,---,9.7960780212056768,0.00023042856039828488,---,---,9.8920001983642578,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094143,305.96252529999998,38.492860899999997,305.96251042037062,38.492837130255033,0.095000000000000001,---,---,9.002968045306023,0.00018708145778173151,---,---,9.369999885559082,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094184,305.99809269999997,38.530006200000003,305.998054251219,38.529908282450265,0.36899999999999999,---,---,11.043776751652183,0.00018420386140809963,---,---,10.986000061035156,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094116,305.94150710000002,38.500873900000002,305.94169004861681,38.500850924645768,0.52200000000000002,---,---,10.149999618530273,0.00024712911929910489,---,---,10.149999618530273,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094279,306.13654450000001,38.510809799999997,306.13635165571105,38.51080101331376,0.54400000000000004,---,---,10.825601266790374,0.00025087894964322398,---,---,10.772000312805176,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094187,306.00541120000003,38.5137687,306.00522663004307,38.513739020855262,0.53100000000000003,---,---,9.6968167867808326,0.00022782908107330267,---,---,9.7899999618530273,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094015,305.84486529999998,38.551489799999999,305.84472459033844,38.551514182404262,0.40600000000000003,---,---,11.990356996762216,0.00032745750265639087,---,---,11.96399974822998,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094180,305.9956353,38.560020000000002,305.99555709272448,38.559997982574671,0.23400000000000001,---,---,10.925395474516881,0.00026915039432834017,---,---,10.866999626159668,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
643-094197,306.01940889999997,38.5381334,306.01926716851233,38.538095414909805,0.42199999999999999,---,---,9.7316755634313274,0.00023179385195696493,---,---,9.8629999160766602,2018-06-25 02:13:26.297000,M 29_Light_B_20180625_00000192.fits
664-074706,291.55714499999999,42.694632300000002,291.55778821559892,42.694894289247436,1.946,---,11.500919272242083,---,0.00010797510341903368,---,11.281999588012695,---,2018-07-29 01:01:22.853000,HIP 95497_Light_V_20180729_00000573.fits
nan,nan,nan,291.27311696847545,42.886115931184868,nan,---,10.336168254245628,---,0.00024826784036193134,---,nan,---,2018-07-29 01:01:22.853000,HIP 95497_Light_V_20180729_00000573.fits
665-075117,291.2719012,42.885059800000001,291.27190811166719,42.885123665450635,0.23100000000000001,---,10.094486160759491,---,0.00022542489344039299,---,10.338000297546387,---,2018-07-29 01:01:22.853000,HIP 95497_Light_V_20180729_00000573.fits
nan,nan,nan,291.38394638738345,42.854564633287794,nan,---,11.602410429201862,---,0.0002448044461402898,---,nan,---,2018-07-29 01:01:22.853000,HIP 95497_Light_V_20180729_00000573.fits
665-075203,291.38263419999998,42.853580899999997,291.3825858409981,42.853632675163119,0.22600000000000001,---,11.538310196138616,---,0.00021010377099816053,---,11.493000030517578,---,2018-07-29 01:01:22.853000,HIP 95497_Light_V_20180729_00000573.fits
nan,nan,nan,291.44570899950372,42.797622514791797,nan,---,12.014322346400615,---,0.00021720534541760478,---,nan,---,2018-07-29 01:01:22.853000,HIP 95497_Light_V_20180729_00000573.fits
664-074610,291.44435449999997,42.796624199999997,291.44422289150685,42.796691895475362,0.42499999999999999,---,12.003418881718961,---,0.00017564858536495113,---,11.906999588012695,---,2018-07-29 01:01:22.853000,HIP 95497_Light_V_20180729_00000573.fits
nan,nan,nan,291.27040165337473,42.78473443478579,nan,---,11.736143503153897,---,0.00020064247425804037,---,nan,---,2018-07-29 01:01:22.853000,HIP 95497_Light_V_20180729_00000573.fits
664-074501,291.26931330000002,42.783887,291.26920281376238,42.784011433728971,0.53500000000000003,---,11.703491723125239,---,0.00028496353874215614,---,11.810000419616699,---,2018-07-29 01:01:22.853000,HIP 95497_Light_V_20180729_00000573.fits
664-074434,291.19173649999999,42.776888100000001,291.19203524939758,42.777124616278932,1.161,---,11.839687171481039,---,0.0002460809403738507,---,11.987000465393066,---,2018-07-29 01:01:22.853000,HIP 95497_Light_V_20180729_00000573.fits
664-074561,291.36630650000001,42.784359799999997,291.36677437087627,42.784205606617697,1.355,---,8.0999125690094225,---,0.00018341918971242604,---,8.5539999008178711,---,2018-07-29 01:01:22.853000,HIP 95497_Light_V_20180729_00000573.fits
nan,nan,nan,291.36539094719177,42.783539126019249,nan,---,8.092468789132635,---,0.00015567827691378286,---,nan,---,2018-07-29 01:01:22.853000,HIP 95497_Light_V_20180729_00000573.fits
nan,nan,nan,291.4369225976418,42.751295089688412,nan,---,11.419213906361772,---,0.00016383528116643007,---,nan,---,2018-07-29 01:01:22.853000,HIP 95497_Light_V_20180729_00000573.fits
664-074603,291.43554419999998,42.750379199999998,291.43544900937172,42.750630182202912,0.93799999999999994,---,11.371757778470332,---,0.00014684733631496305,---,11.265000343322754,---,2018-07-29 01:01:22.853000,HIP 95497_Light_V_20180729_00000573.fits
nan,nan,nan,291.49848818447106,42.729405465985117,nan,---,10.943067659701038,---,0.00021001960651722309,---,nan,---,2018-07-29 01:01:22.853000,HIP 95497_Light_V_20180729_00000573.fits
664-074656,291.49720769999999,42.728471399999997,291.49714381557925,42.728654006544446,0.67900000000000005,---,10.871999740600586,---,0.00012655028744507226,---,10.871999740600586,---,2018-07-29 01:01:22.853000,HIP 95497_Light_V_20180729_00000573.fits
664-074503,291.26986090000003,42.6920267,291.27016835349372,42.692155994056073,0.93700000000000006,---,10.130390367333902,---,0.00022512513513361527,---,10.170999526977539,---,2018-07-29 01:01:22.853000,HIP 95497_Light_V_20180729_00000573.fits
nan,nan,nan,291.47024966653396,42.699155681002559,nan,---,12.124953851060818,---,0.00017411307406897778,---,nan,---,2018-07-29 01:01:22.853000,HIP 95497_Light_V_20180729_00000573.fits
664-074636,291.46906239999998,42.698611399999997,291.46888047467405,42.698570526529899,0.503,---,12.14947057629527,---,0.00015695158109601569,---,12.102999687194824,---,2018-07-29 01:01:22.853000,HIP 95497_Light_V_20180729_00000573.fits
664-074655,291.49644000000001,42.676986999999997,291.49696549304349,42.677270248573279,1.7250000000000001,---,11.514934429306972,---,0.00029768781316001218,---,13.255999565124512,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
665-075067,291.20813770000001,42.8662803,291.20834465715433,42.866508780772207,0.98699999999999999,---,12.358215697771996,---,0.0003433213043911927,---,12.388999938964844,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
nan,nan,nan,291.2745725919101,42.859320101295161,nan,---,13.617577398831719,---,0.00032668496412076238,---,nan,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
665-075120,291.27368890000002,42.858459500000002,291.27354594571608,42.858525150036201,0.44500000000000001,---,13.055888479433069,---,0.00030633292683141428,---,13.409000396728516,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
665-075139,291.3026868,42.8513989,291.30310395348363,42.851692548967392,1.526,---,12.699161761735397,---,0.00073326254974093478,---,12.847999572753906,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
nan,nan,nan,291.38390977793176,42.854429603560526,nan,---,11.639075015439108,---,0.00039281741868058668,---,nan,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
665-075203,291.38263419999998,42.853580899999997,291.38254960162897,42.853628200426911,0.28100000000000003,---,11.592907637807476,---,0.00025439367385723905,---,11.493000030517578,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
nan,nan,nan,291.27447550533157,42.836041101934313,nan,---,13.639406768822903,---,0.0005487494359476125,---,nan,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
665-075121,291.27369179999999,42.835306699999997,291.27335972093624,42.835242362592737,0.90700000000000003,---,13.708417355478272,---,0.00039935340874701683,---,13.654000282287598,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
nan,nan,nan,291.29779862973049,42.834059410649218,nan,---,12.382474775012332,---,0.00060652851691910578,---,nan,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
665-075136,291.2968927,42.833313099999998,291.29658696494721,42.833257918422539,0.83099999999999996,---,12.373053429018698,---,0.0008635363184582341,---,12.484000205993652,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
665-075063,291.2045033,42.804603700000001,291.20469126982238,42.804806737580925,0.88400000000000001,---,12.987922600738052,---,0.0004814661301755658,---,12.888999938964844,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
nan,nan,nan,291.37591644667498,42.811770601513011,nan,---,12.818328185170595,---,0.00042024499679299185,---,nan,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
nan,nan,nan,291.45237651763921,42.80658081199293,nan,---,12.826768877964216,---,0.00031463164377098943,---,nan,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
665-075255,291.45111980000001,42.805786699999999,291.45103137788635,42.805865269356985,0.36699999999999999,---,12.933816684724196,---,0.00027473641717383951,---,12.737000465393066,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
nan,nan,nan,291.55630833398061,42.807339334012411,nan,---,13.707485007518212,---,0.00044534488818222348,---,nan,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
665-075332,291.55518030000002,42.806515900000001,291.5553123008192,42.806573334917822,0.40500000000000003,---,13.617912547511086,---,0.00041864494337738681,---,13.711000442504883,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
nan,nan,nan,291.34917033251207,42.795194043404997,nan,---,13.319698968718813,---,0.0005318693294995106,---,nan,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
664-074549,291.3480553,42.794544199999997,291.34785340623284,42.794607057575945,0.57899999999999996,---,13.295481463977387,---,0.00063795346556936498,---,13.5,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
nan,nan,nan,291.44568585656475,42.797346374658552,nan,---,11.993452239225803,---,0.00056672758482899106,---,nan,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
664-074610,291.44435449999997,42.796624199999997,291.44424649640348,42.796711707969877,0.42499999999999999,---,11.969045764901942,---,0.00046041215219639632,---,11.906999588012695,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
664-074501,291.26931330000002,42.783887,291.26960457967203,42.784048647693766,0.96499999999999997,---,11.832969842042351,---,0.00042921943126615598,---,11.810000419616699,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
664-074434,291.19173649999999,42.776888100000001,291.19181396084895,42.777069043850929,0.68300000000000005,---,11.987000465393066,---,0.00039993531538594368,---,11.987000465393066,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
nan,nan,nan,291.36608223519841,42.783607700882243,nan,---,8.1721353653521938,---,0.00033894699297038779,---,nan,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
nan,nan,nan,291.35393174939259,42.761299863898827,nan,---,12.711424889680588,---,0.0003143814371664611,---,nan,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
664-074554,291.35298330000001,42.760647499999997,291.35268026242926,42.760543466483504,0.88400000000000001,---,12.658850713847549,---,0.00019633599357466147,---,12.694999694824219,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
664-074416,291.17303420000002,42.750187500000003,291.17312446519003,42.75018408780177,0.23899999999999999,---,11.797930907584867,---,0.00053561286873971632,---,nan,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
664-074420,291.17517420000001,42.748410900000003,291.17523519208669,42.748657072915542,0.90100000000000002,---,12.0296749128087,---,0.000386908415554121,---,nan,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
664-074417,291.17324739999998,42.746691400000003,291.17365282217651,42.747151510236186,1.9730000000000001,---,11.973095904922168,---,0.00035230603805055005,---,nan,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
nan,nan,nan,291.54945193097279,42.765017853987558,nan,---,17.193410339723151,---,0.00034111029051447136,---,nan,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
nan,nan,nan,291.43684252332321,42.751054417275867,nan,---,11.304444738893803,---,0.00039924263750499059,---,nan,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
664-074603,291.43554419999998,42.750379199999998,291.43540408137034,42.750488782136983,0.54100000000000004,---,11.264332423983522,---,0.00072707815459961331,---,11.265000343322754,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
664-074498,291.26581620000002,42.739522000000001,291.26603353854489,42.7397364160596,0.96199999999999997,---,13.299277097250039,---,0.00052861666621751516,---,13.118000030517578,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
nan,nan,nan,291.49086719266563,42.748148049643525,nan,---,13.421890664981047,---,0.00036753903331609517,---,nan,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
664-074648,291.48939209999998,42.747363100000001,291.48932145441404,42.747485207216712,0.47799999999999998,---,13.444018269439518,---,0.00027021183902753329,---,13.401000022888184,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
664-074471,291.24226620000002,42.729260600000003,291.24246706695146,42.729357838329264,0.63600000000000001,---,12.76066944228478,---,0.00059573709927071377,---,12.694000244140625,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
664-074541,291.32707060000001,42.724946199999998,291.32743104047807,42.725071733678369,1.0549999999999999,---,12.274512979512446,---,0.00053851913872932523,---,12.291000366210938,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
nan,nan,nan,291.49856051825844,42.729304565140573,nan,---,10.881708086587269,---,0.0003289412982744304,---,nan,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
664-074656,291.49720769999999,42.728471399999997,291.49729810136427,42.728693070698256,0.83299999999999996,---,10.880403389155742,---,0.00033376668398094782,---,10.871999740600586,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
nan,nan,nan,291.48597817860531,42.72402884265771,nan,---,13.450205180070578,---,0.0004427016749457263,---,nan,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
664-074645,291.4847633,42.723503899999997,291.48463242093845,42.723520498250863,0.35099999999999998,---,13.419967705478429,---,0.00042612721356461374,---,13.36299991607666,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
664-074573,291.38602209999999,42.7091359,291.38636590081182,42.709304316930059,1.093,---,12.910131053518011,---,0.00048639152000307405,---,12.958999633789062,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
nan,nan,nan,291.56249859052014,42.708765951912909,nan,---,13.434024940988413,---,0.00068077228886502224,---,nan,---,2018-07-29 01:12:40.962000,HIP 95497_Light_V_20180729_00000602.fits
